Id,# Confirmed_Cases,# Deaths,# Recovered,# Tested,Date,Lat,Long,Population,Province,Testing_Info
2503,0,0.0,0.0,0.0,2020-07-02,64.2823,-135.0,41293.0,Yukon,
2504,0,0.0,0.0,6.0,2020-07-03,64.2823,-135.0,41293.0,Yukon,
2505,0,0.0,0.0,0.0,2020-07-04,64.2823,-135.0,41293.0,Yukon,
2506,0,0.0,0.0,0.0,2020-07-05,64.2823,-135.0,41293.0,Yukon,
2507,0,0.0,0.0,11.0,2020-07-06,64.2823,-135.0,41293.0,Yukon,
2508,0,0.0,0.0,5.0,2020-07-07,64.2823,-135.0,41293.0,Yukon,
2509,0,0.0,0.0,6.0,2020-07-08,64.2823,-135.0,41293.0,Yukon,
2510,0,0.0,0.0,5.0,2020-07-09,64.2823,-135.0,41293.0,Yukon,
2511,0,0.0,0.0,5.0,2020-07-10,64.2823,-135.0,41293.0,Yukon,
2512,0,0.0,0.0,0.0,2020-07-11,64.2823,-135.0,41293.0,Yukon,
2513,0,0.0,0.0,0.0,2020-07-12,64.2823,-135.0,41293.0,Yukon,
2514,0,0.0,0.0,16.0,2020-07-13,64.2823,-135.0,41293.0,Yukon,
2515,0,0.0,0.0,13.0,2020-07-14,64.2823,-135.0,41293.0,Yukon,
2516,0,0.0,0.0,9.0,2020-07-15,64.2823,-135.0,41293.0,Yukon,
2517,0,0.0,0.0,11.0,2020-07-16,64.2823,-135.0,41293.0,Yukon,
2518,2,0.0,0.0,17.0,2020-07-17,64.2823,-135.0,41293.0,Yukon,
2519,0,0.0,0.0,0.0,2020-07-18,64.2823,-135.0,41293.0,Yukon,
2520,0,0.0,0.0,0.0,2020-07-19,64.2823,-135.0,41293.0,Yukon,
2521,0,0.0,0.0,24.0,2020-07-20,64.2823,-135.0,41293.0,Yukon,
2522,0,0.0,0.0,18.0,2020-07-21,64.2823,-135.0,41293.0,Yukon,
2523,0,0.0,0.0,15.0,2020-07-22,64.2823,-135.0,41293.0,Yukon,
2524,0,0.0,0.0,19.0,2020-07-23,64.2823,-135.0,41293.0,Yukon,
2525,1,0.0,0.0,19.0,2020-07-24,64.2823,-135.0,41293.0,Yukon,
2526,0,0.0,0.0,0.0,2020-07-25,64.2823,-135.0,41293.0,Yukon,
2527,0,0.0,0.0,0.0,2020-07-26,64.2823,-135.0,41293.0,Yukon,
2528,0,0.0,0.0,35.0,2020-07-27,64.2823,-135.0,41293.0,Yukon,
2529,0,0.0,0.0,24.0,2020-07-28,64.2823,-135.0,41293.0,Yukon,
2530,0,0.0,0.0,0.0,2020-07-29,64.2823,-135.0,41293.0,Yukon,
2531,0,0.0,0.0,41.0,2020-07-30,64.2823,-135.0,41293.0,Yukon,
2532,0,0.0,0.0,24.0,2020-07-31,64.2823,-135.0,41293.0,Yukon,
2533,0,0.0,0.0,0.0,2020-08-01,64.2823,-135.0,41293.0,Yukon,
2534,0,0.0,0.0,0.0,2020-08-02,64.2823,-135.0,41293.0,Yukon,
2535,0,0.0,0.0,0.0,2020-08-03,64.2823,-135.0,41293.0,Yukon,
2536,0,0.0,0.0,128.0,2020-08-04,64.2823,-135.0,41293.0,Yukon,
2537,0,0.0,0.0,29.0,2020-08-05,64.2823,-135.0,41293.0,Yukon,
2538,0,0.0,2.0,23.0,2020-08-06,64.2823,-135.0,41293.0,Yukon,
2539,1,0.0,0.0,44.0,2020-08-07,64.2823,-135.0,41293.0,Yukon,
2540,0,0.0,0.0,0.0,2020-08-08,64.2823,-135.0,41293.0,Yukon,
2541,0,0.0,0.0,0.0,2020-08-09,64.2823,-135.0,41293.0,Yukon,
2542,0,0.0,0.0,125.0,2020-08-10,64.2823,-135.0,41293.0,Yukon,
2543,0,0.0,0.0,56.0,2020-08-11,64.2823,-135.0,41293.0,Yukon,
